,demand,drybulb,dewpnt,date,month,hour,day_of_week,day_of_year,weekend,holiday_name,holiday
1024390,694.0,56.0,53.0,9/13/2006,Sep,22,Wed,256,False,,False
1024391,613.0,56.0,54.0,9/13/2006,Sep,23,Wed,256,False,,False
1024392,554.0,57.0,54.0,9/13/2006,Sep,24,Wed,256,False,,False
1024393,525.0,58.0,54.0,9/14/2006,Sep,1,Thu,257,False,,False
1024394,505.0,58.0,54.0,9/14/2006,Sep,2,Thu,257,False,,False
1024395,494.0,59.0,54.0,9/14/2006,Sep,3,Thu,257,False,,False
1024396,490.0,60.0,54.0,9/14/2006,Sep,4,Thu,257,False,,False
1024397,508.0,60.0,54.0,9/14/2006,Sep,5,Thu,257,False,,False
1024398,565.0,61.0,54.0,9/14/2006,Sep,6,Thu,257,False,,False
1024399,686.0,61.0,55.0,9/14/2006,Sep,7,Thu,257,False,,False
1024400,747.0,61.0,55.0,9/14/2006,Sep,8,Thu,257,False,,False
1024401,758.0,62.0,55.0,9/14/2006,Sep,9,Thu,257,False,,False
1024402,766.0,62.0,55.0,9/14/2006,Sep,10,Thu,257,False,,False
1024403,774.0,63.0,56.0,9/14/2006,Sep,11,Thu,257,False,,False
1024404,779.0,64.0,56.0,9/14/2006,Sep,12,Thu,257,False,,False
1024405,776.0,64.0,56.0,9/14/2006,Sep,13,Thu,257,False,,False
1024406,770.0,64.0,57.0,9/14/2006,Sep,14,Thu,257,False,,False
1024407,764.0,64.0,57.0,9/14/2006,Sep,15,Thu,257,False,,False
1024408,759.0,65.0,59.0,9/14/2006,Sep,16,Thu,257,False,,False
1024409,766.0,63.0,60.0,9/14/2006,Sep,17,Thu,257,False,,False
1024410,771.0,64.0,61.0,9/14/2006,Sep,18,Thu,257,False,,False
1024411,776.0,64.0,61.0,9/14/2006,Sep,19,Thu,257,False,,False
1024412,792.0,64.0,61.0,9/14/2006,Sep,20,Thu,257,False,,False
1024413,766.0,63.0,60.0,9/14/2006,Sep,21,Thu,257,False,,False
1024414,714.0,63.0,59.0,9/14/2006,Sep,22,Thu,257,False,,False
1024415,636.0,63.0,59.0,9/14/2006,Sep,23,Thu,257,False,,False
1024416,574.0,63.0,61.0,9/14/2006,Sep,24,Thu,257,False,,False
1024417,537.0,63.0,59.0,9/15/2006,Sep,1,Fri,258,False,,False
1024418,516.0,63.0,59.0,9/15/2006,Sep,2,Fri,258,False,,False
1024419,509.0,62.0,59.0,9/15/2006,Sep,3,Fri,258,False,,False
1024420,507.0,62.0,59.0,9/15/2006,Sep,4,Fri,258,False,,False
1024421,524.0,62.0,60.0,9/15/2006,Sep,5,Fri,258,False,,False
1024422,572.0,62.0,60.0,9/15/2006,Sep,6,Fri,258,False,,False
1024423,686.0,62.0,59.0,9/15/2006,Sep,7,Fri,258,False,,False
1024424,748.0,62.0,59.0,9/15/2006,Sep,8,Fri,258,False,,False
1024425,762.0,64.0,61.0,9/15/2006,Sep,9,Fri,258,False,,False
1024426,769.0,66.0,60.0,9/15/2006,Sep,10,Fri,258,False,,False
1024427,777.0,67.0,60.0,9/15/2006,Sep,11,Fri,258,False,,False
1024428,777.0,69.0,60.0,9/15/2006,Sep,12,Fri,258,False,,False
1024429,777.0,69.0,61.0,9/15/2006,Sep,13,Fri,258,False,,False
1024430,776.0,70.0,62.0,9/15/2006,Sep,14,Fri,258,False,,False
1024431,767.0,72.0,63.0,9/15/2006,Sep,15,Fri,258,False,,False
1024432,755.0,72.0,62.0,9/15/2006,Sep,16,Fri,258,False,,False
1024433,751.0,71.0,62.0,9/15/2006,Sep,17,Fri,258,False,,False
1024434,744.0,72.0,61.0,9/15/2006,Sep,18,Fri,258,False,,False
1024435,739.0,72.0,62.0,9/15/2006,Sep,19,Fri,258,False,,False
1024436,758.0,69.0,62.0,9/15/2006,Sep,20,Fri,258,False,,False
1024437,742.0,66.0,61.0,9/15/2006,Sep,21,Fri,258,False,,False
1024438,701.0,64.0,61.0,9/15/2006,Sep,22,Fri,258,False,,False
1024439,632.0,64.0,61.0,9/15/2006,Sep,23,Fri,258,False,,False
1024440,576.0,59.0,57.0,9/15/2006,Sep,24,Fri,258,False,,False
1024441,535.0,59.0,57.0,9/16/2006,Sep,1,Sat,259,True,,False
1024442,514.0,61.0,59.0,9/16/2006,Sep,2,Sat,259,True,,False
1024443,502.0,60.0,59.0,9/16/2006,Sep,3,Sat,259,True,,False
1024444,491.0,61.0,59.0,9/16/2006,Sep,4,Sat,259,True,,False
1024445,496.0,62.0,59.0,9/16/2006,Sep,5,Sat,259,True,,False
1024446,515.0,63.0,59.0,9/16/2006,Sep,6,Sat,259,True,,False
1024447,558.0,62.0,60.0,9/16/2006,Sep,7,Sat,259,True,,False
1024448,619.0,63.0,60.0,9/16/2006,Sep,8,Sat,259,True,,False
1024449,667.0,63.0,60.0,9/16/2006,Sep,9,Sat,259,True,,False
1024450,692.0,64.0,61.0,9/16/2006,Sep,10,Sat,259,True,,False
1024451,696.0,66.0,60.0,9/16/2006,Sep,11,Sat,259,True,,False
1024452,694.0,67.0,59.0,9/16/2006,Sep,12,Sat,259,True,,False
1024453,689.0,68.0,59.0,9/16/2006,Sep,13,Sat,259,True,,False
1024454,677.0,69.0,59.0,9/16/2006,Sep,14,Sat,259,True,,False
1024455,669.0,71.0,59.0,9/16/2006,Sep,15,Sat,259,True,,False
1024456,670.0,72.0,58.0,9/16/2006,Sep,16,Sat,259,True,,False
1024457,681.0,74.0,59.0,9/16/2006,Sep,17,Sat,259,True,,False
1024458,683.0,73.0,59.0,9/16/2006,Sep,18,Sat,259,True,,False
1024459,684.0,72.0,59.0,9/16/2006,Sep,19,Sat,259,True,,False
1024460,712.0,67.0,59.0,9/16/2006,Sep,20,Sat,259,True,,False
1024461,687.0,63.0,59.0,9/16/2006,Sep,21,Sat,259,True,,False
1024462,661.0,60.0,58.0,9/16/2006,Sep,22,Sat,259,True,,False
1024463,599.0,61.0,59.0,9/16/2006,Sep,23,Sat,259,True,,False
1024464,547.0,61.0,59.0,9/16/2006,Sep,24,Sat,259,True,,False
1024465,514.0,62.0,59.0,9/17/2006,Sep,1,Sun,260,True,,False
1024466,491.0,61.0,59.0,9/17/2006,Sep,2,Sun,260,True,,False
1024467,474.0,61.0,57.0,9/17/2006,Sep,3,Sun,260,True,,False
1024468,468.0,60.0,58.0,9/17/2006,Sep,4,Sun,260,True,,False
1024469,470.0,58.0,56.0,9/17/2006,Sep,5,Sun,260,True,,False
1024470,481.0,55.0,55.0,9/17/2006,Sep,6,Sun,260,True,,False
1024471,510.0,54.0,54.0,9/17/2006,Sep,7,Sun,260,True,,False
1024472,553.0,55.0,55.0,9/17/2006,Sep,8,Sun,260,True,,False
1024473,610.0,57.0,56.0,9/17/2006,Sep,9,Sun,260,True,,False
1024474,646.0,59.0,57.0,9/17/2006,Sep,10,Sun,260,True,,False
1024475,657.0,60.0,59.0,9/17/2006,Sep,11,Sun,260,True,,False
1024476,663.0,64.0,61.0,9/17/2006,Sep,12,Sun,260,True,,False
1024477,668.0,69.0,59.0,9/17/2006,Sep,13,Sun,260,True,,False
1024478,661.0,70.0,58.0,9/17/2006,Sep,14,Sun,260,True,,False
1024479,656.0,71.0,59.0,9/17/2006,Sep,15,Sun,260,True,,False
1024480,658.0,73.0,59.0,9/17/2006,Sep,16,Sun,260,True,,False
1024481,671.0,73.0,59.0,9/17/2006,Sep,17,Sun,260,True,,False
1024482,691.0,73.0,60.0,9/17/2006,Sep,18,Sun,260,True,,False
1024483,700.0,73.0,61.0,9/17/2006,Sep,19,Sun,260,True,,False
1024484,736.0,70.0,60.0,9/17/2006,Sep,20,Sun,260,True,,False
1024485,722.0,67.0,60.0,9/17/2006,Sep,21,Sun,260,True,,False
1024486,665.0,67.0,60.0,9/17/2006,Sep,22,Sun,260,True,,False
1024487,595.0,65.0,60.0,9/17/2006,Sep,23,Sun,260,True,,False
1024488,547.0,65.0,59.0,9/17/2006,Sep,24,Sun,260,True,,False
1024489,515.0,64.0,59.0,9/18/2006,Sep,1,Mon,261,False,,False
1024490,496.0,64.0,59.0,9/18/2006,Sep,2,Mon,261,False,,False
1024491,484.0,63.0,59.0,9/18/2006,Sep,3,Mon,261,False,,False
1024492,485.0,63.0,59.0,9/18/2006,Sep,4,Mon,261,False,,False
1024493,506.0,65.0,61.0,9/18/2006,Sep,5,Mon,261,False,,False
1024494,554.0,64.0,60.0,9/18/2006,Sep,6,Mon,261,False,,False
1024495,659.0,64.0,60.0,9/18/2006,Sep,7,Mon,261,False,,False
1024496,726.0,64.0,60.0,9/18/2006,Sep,8,Mon,261,False,,False
1024497,746.0,65.0,60.0,9/18/2006,Sep,9,Mon,261,False,,False
1024498,761.0,67.0,61.0,9/18/2006,Sep,10,Mon,261,False,,False
1024499,782.0,70.0,62.0,9/18/2006,Sep,11,Mon,261,False,,False
1024500,793.0,72.0,62.0,9/18/2006,Sep,12,Mon,261,False,,False
1024501,796.0,74.0,62.0,9/18/2006,Sep,13,Mon,261,False,,False
1024502,795.0,76.0,59.0,9/18/2006,Sep,14,Mon,261,False,,False
1024503,797.0,79.0,60.0,9/18/2006,Sep,15,Mon,261,False,,False
1024504,791.0,80.0,60.0,9/18/2006,Sep,16,Mon,261,False,,False
1024505,787.0,80.0,59.0,9/18/2006,Sep,17,Mon,261,False,,False
1024506,780.0,79.0,60.0,9/18/2006,Sep,18,Mon,261,False,,False
1024507,778.0,78.0,59.0,9/18/2006,Sep,19,Mon,261,False,,False
1024508,810.0,75.0,60.0,9/18/2006,Sep,20,Mon,261,False,,False
1024509,790.0,72.0,60.0,9/18/2006,Sep,21,Mon,261,False,,False
1024510,734.0,71.0,61.0,9/18/2006,Sep,22,Mon,261,False,,False
1024511,649.0,71.0,62.0,9/18/2006,Sep,23,Mon,261,False,,False
1024512,587.0,72.0,61.0,9/18/2006,Sep,24,Mon,261,False,,False
1024513,552.0,73.0,61.0,9/19/2006,Sep,1,Tue,262,False,,False
1024514,535.0,71.0,62.0,9/19/2006,Sep,2,Tue,262,False,,False
1024515,521.0,71.0,62.0,9/19/2006,Sep,3,Tue,262,False,,False
1024516,517.0,70.0,62.0,9/19/2006,Sep,4,Tue,262,False,,False
1024517,537.0,68.0,61.0,9/19/2006,Sep,5,Tue,262,False,,False
1024518,586.0,68.0,62.0,9/19/2006,Sep,6,Tue,262,False,,False
1024519,689.0,68.0,62.0,9/19/2006,Sep,7,Tue,262,False,,False
1024520,756.0,67.0,62.0,9/19/2006,Sep,8,Tue,262,False,,False
1024521,767.0,69.0,62.0,9/19/2006,Sep,9,Tue,262,False,,False
1024522,786.0,71.0,62.0,9/19/2006,Sep,10,Tue,262,False,,False
1024523,798.0,70.0,62.0,9/19/2006,Sep,11,Tue,262,False,,False
1024524,799.0,66.0,64.0,9/19/2006,Sep,12,Tue,262,False,,False
1024525,798.0,67.0,64.0,9/19/2006,Sep,13,Tue,262,False,,False
1024526,795.0,68.0,64.0,9/19/2006,Sep,14,Tue,262,False,,False
1024527,789.0,68.0,64.0,9/19/2006,Sep,15,Tue,262,False,,False
1024528,779.0,68.0,64.0,9/19/2006,Sep,16,Tue,262,False,,False
1024529,786.0,64.0,61.0,9/19/2006,Sep,17,Tue,262,False,,False
1024530,791.0,64.0,60.0,9/19/2006,Sep,18,Tue,262,False,,False
1024531,789.0,63.0,59.0,9/19/2006,Sep,19,Tue,262,False,,False
1024532,791.0,62.0,58.0,9/19/2006,Sep,20,Tue,262,False,,False
1024533,757.0,60.0,57.0,9/19/2006,Sep,21,Tue,262,False,,False
1024534,703.0,60.0,56.0,9/19/2006,Sep,22,Tue,262,False,,False
1024535,613.0,58.0,56.0,9/19/2006,Sep,23,Tue,262,False,,False
1024536,561.0,57.0,55.0,9/19/2006,Sep,24,Tue,262,False,,False
1024537,525.0,56.0,54.0,9/20/2006,Sep,1,Wed,263,False,,False
1024538,513.0,57.0,52.0,9/20/2006,Sep,2,Wed,263,False,,False
1024539,495.0,58.0,49.0,9/20/2006,Sep,3,Wed,263,False,,False
1024540,496.0,51.0,49.0,9/20/2006,Sep,4,Wed,263,False,,False
1024541,510.0,50.0,48.0,9/20/2006,Sep,5,Wed,263,False,,False
1024542,557.0,49.0,47.0,9/20/2006,Sep,6,Wed,263,False,,False
1024543,663.0,48.0,46.0,9/20/2006,Sep,7,Wed,263,False,,False
1024544,721.0,47.0,46.0,9/20/2006,Sep,8,Wed,263,False,,False
1024545,731.0,51.0,49.0,9/20/2006,Sep,9,Wed,263,False,,False
1024546,744.0,56.0,51.0,9/20/2006,Sep,10,Wed,263,False,,False
1024547,751.0,60.0,48.0,9/20/2006,Sep,11,Wed,263,False,,False
1024548,759.0,62.0,47.0,9/20/2006,Sep,12,Wed,263,False,,False
1024549,748.0,63.0,45.0,9/20/2006,Sep,13,Wed,263,False,,False
1024550,747.0,64.0,49.0,9/20/2006,Sep,14,Wed,263,False,,False
1024551,713.0,65.0,47.0,9/20/2006,Sep,15,Wed,263,False,,False
1024552,726.0,66.0,47.0,9/20/2006,Sep,16,Wed,263,False,,False
1024553,728.0,60.0,49.0,9/20/2006,Sep,17,Wed,263,False,,False
1024554,730.0,61.0,49.0,9/20/2006,Sep,18,Wed,263,False,,False
1024555,741.0,61.0,47.0,9/20/2006,Sep,19,Wed,263,False,,False
1024556,742.0,59.0,46.0,9/20/2006,Sep,20,Wed,263,False,,False
1024557,701.0,58.0,44.0,9/20/2006,Sep,21,Wed,263,False,,False
1024558,661.0,57.0,45.0,9/20/2006,Sep,22,Wed,263,False,,False
1024559,603.0,52.0,46.0,9/20/2006,Sep,23,Wed,263,False,,False
1024560,542.0,50.0,46.0,9/20/2006,Sep,24,Wed,263,False,,False
1024561,509.0,50.0,42.0,9/21/2006,Sep,1,Thu,264,False,,False
1024562,490.0,50.0,41.0,9/21/2006,Sep,2,Thu,264,False,,False
1024563,481.0,50.0,36.0,9/21/2006,Sep,3,Thu,264,False,,False
1024564,480.0,49.0,36.0,9/21/2006,Sep,4,Thu,264,False,,False
1024565,499.0,48.0,37.0,9/21/2006,Sep,5,Thu,264,False,,False
1024566,547.0,47.0,38.0,9/21/2006,Sep,6,Thu,264,False,,False
1024567,659.0,47.0,37.0,9/21/2006,Sep,7,Thu,264,False,,False
1024568,718.0,48.0,37.0,9/21/2006,Sep,8,Thu,264,False,,False
1024569,725.0,49.0,37.0,9/21/2006,Sep,9,Thu,264,False,,False
1024570,731.0,51.0,37.0,9/21/2006,Sep,10,Thu,264,False,,False
1024571,734.0,53.0,35.0,9/21/2006,Sep,11,Thu,264,False,,False
1024572,732.0,54.0,38.0,9/21/2006,Sep,12,Thu,264,False,,False
1024573,733.0,57.0,34.0,9/21/2006,Sep,13,Thu,264,False,,False
1024574,728.0,59.0,34.0,9/21/2006,Sep,14,Thu,264,False,,False
1024575,723.0,62.0,33.0,9/21/2006,Sep,15,Thu,264,False,,False
1024576,715.0,60.0,32.0,9/21/2006,Sep,16,Thu,264,False,,False
1024577,716.0,62.0,36.0,9/21/2006,Sep,17,Thu,264,False,,False
1024578,715.0,61.0,36.0,9/21/2006,Sep,18,Thu,264,False,,False
1024579,728.0,59.0,37.0,9/21/2006,Sep,19,Thu,264,False,,False
1024580,760.0,58.0,39.0,9/21/2006,Sep,20,Thu,264,False,,False
1024581,739.0,57.0,39.0,9/21/2006,Sep,21,Thu,264,False,,False
1024582,686.0,55.0,42.0,9/21/2006,Sep,22,Thu,264,False,,False
1024583,579.0,53.0,43.0,9/21/2006,Sep,23,Thu,264,False,,False
1024584,545.0,49.0,44.0,9/21/2006,Sep,24,Thu,264,False,,False
1024585,512.0,50.0,43.0,9/22/2006,Sep,1,Fri,265,False,,False
1024586,496.0,51.0,42.0,9/22/2006,Sep,2,Fri,265,False,,False
1024587,487.0,50.0,42.0,9/22/2006,Sep,3,Fri,265,False,,False
1024588,484.0,49.0,46.0,9/22/2006,Sep,4,Fri,265,False,,False
1024589,501.0,51.0,43.0,9/22/2006,Sep,5,Fri,265,False,,False
1024590,551.0,51.0,43.0,9/22/2006,Sep,6,Fri,265,False,,False
1024591,658.0,48.0,46.0,9/22/2006,Sep,7,Fri,265,False,,False
1024592,722.0,52.0,45.0,9/22/2006,Sep,8,Fri,265,False,,False
1024593,729.0,52.0,43.0,9/22/2006,Sep,9,Fri,265,False,,False
1024594,728.0,54.0,43.0,9/22/2006,Sep,10,Fri,265,False,,False
1024595,733.0,56.0,44.0,9/22/2006,Sep,11,Fri,265,False,,False
1024596,736.0,59.0,45.0,9/22/2006,Sep,12,Fri,265,False,,False
1024597,726.0,60.0,45.0,9/22/2006,Sep,13,Fri,265,False,,False
1024598,723.0,61.0,44.0,9/22/2006,Sep,14,Fri,265,False,,False
1024599,716.0,62.0,45.0,9/22/2006,Sep,15,Fri,265,False,,False
1024600,701.0,63.0,45.0,9/22/2006,Sep,16,Fri,265,False,,False
1024601,700.0,64.0,44.0,9/22/2006,Sep,17,Fri,265,False,,False
1024602,692.0,63.0,45.0,9/22/2006,Sep,18,Fri,265,False,,False
1024603,704.0,63.0,43.0,9/22/2006,Sep,19,Fri,265,False,,False
1024604,725.0,58.0,45.0,9/22/2006,Sep,20,Fri,265,False,,False
1024605,711.0,57.0,46.0,9/22/2006,Sep,21,Fri,265,False,,False
1024606,669.0,59.0,45.0,9/22/2006,Sep,22,Fri,265,False,,False
1024607,601.0,59.0,46.0,9/22/2006,Sep,23,Fri,265,False,,False
1024608,548.0,58.0,46.0,9/22/2006,Sep,24,Fri,265,False,,False
1024609,513.0,57.0,48.0,9/23/2006,Sep,1,Sat,266,True,,False
1024610,495.0,60.0,47.0,9/23/2006,Sep,2,Sat,266,True,,False
1024611,480.0,60.0,47.0,9/23/2006,Sep,3,Sat,266,True,,False
1024612,473.0,59.0,48.0,9/23/2006,Sep,4,Sat,266,True,,False
1024613,477.0,58.0,50.0,9/23/2006,Sep,5,Sat,266,True,,False
1024614,501.0,56.0,51.0,9/23/2006,Sep,6,Sat,266,True,,False
1024615,544.0,56.0,51.0,9/23/2006,Sep,7,Sat,266,True,,False
1024616,602.0,56.0,51.0,9/23/2006,Sep,8,Sat,266,True,,False
1024617,655.0,57.0,52.0,9/23/2006,Sep,9,Sat,266,True,,False
1024618,694.0,57.0,54.0,9/23/2006,Sep,10,Sat,266,True,,False
1024619,702.0,57.0,54.0,9/23/2006,Sep,11,Sat,266,True,,False
1024620,701.0,59.0,55.0,9/23/2006,Sep,12,Sat,266,True,,False
1024621,695.0,59.0,55.0,9/23/2006,Sep,13,Sat,266,True,,False
1024622,683.0,61.0,55.0,9/23/2006,Sep,14,Sat,266,True,,False
1024623,671.0,63.0,57.0,9/23/2006,Sep,15,Sat,266,True,,False
1024624,671.0,63.0,57.0,9/23/2006,Sep,16,Sat,266,True,,False
1024625,677.0,63.0,57.0,9/23/2006,Sep,17,Sat,266,True,,False
1024626,693.0,64.0,58.0,9/23/2006,Sep,18,Sat,266,True,,False
1024627,695.0,64.0,59.0,9/23/2006,Sep,19,Sat,266,True,,False
1024628,703.0,64.0,59.0,9/23/2006,Sep,20,Sat,266,True,,False
1024629,679.0,63.0,59.0,9/23/2006,Sep,21,Sat,266,True,,False
1024630,644.0,63.0,59.0,9/23/2006,Sep,22,Sat,266,True,,False
1024631,587.0,63.0,60.0,9/23/2006,Sep,23,Sat,266,True,,False
1024632,537.0,64.0,60.0,9/23/2006,Sep,24,Sat,266,True,,False
1024633,505.0,63.0,60.0,9/24/2006,Sep,1,Sun,267,True,,False
1024634,485.0,64.0,60.0,9/24/2006,Sep,2,Sun,267,True,,False
1024635,473.0,64.0,61.0,9/24/2006,Sep,3,Sun,267,True,,False
1024636,470.0,65.0,62.0,9/24/2006,Sep,4,Sun,267,True,,False
1024637,475.0,66.0,62.0,9/24/2006,Sep,5,Sun,267,True,,False
1024638,488.0,66.0,62.0,9/24/2006,Sep,6,Sun,267,True,,False
1024639,521.0,67.0,62.0,9/24/2006,Sep,7,Sun,267,True,,False
1024640,572.0,67.0,62.0,9/24/2006,Sep,8,Sun,267,True,,False
1024641,623.0,68.0,62.0,9/24/2006,Sep,9,Sun,267,True,,False
1024642,671.0,69.0,62.0,9/24/2006,Sep,10,Sun,267,True,,False
1024643,680.0,70.0,63.0,9/24/2006,Sep,11,Sun,267,True,,False
1024644,687.0,70.0,63.0,9/24/2006,Sep,12,Sun,267,True,,False
1024645,689.0,72.0,64.0,9/24/2006,Sep,13,Sun,267,True,,False
1024646,678.0,73.0,61.0,9/24/2006,Sep,14,Sun,267,True,,False
1024647,661.0,71.0,57.0,9/24/2006,Sep,15,Sun,267,True,,False
1024648,655.0,75.0,47.0,9/24/2006,Sep,16,Sun,267,True,,False
1024649,665.0,74.0,46.0,9/24/2006,Sep,17,Sun,267,True,,False
1024650,684.0,71.0,47.0,9/24/2006,Sep,18,Sun,267,True,,False
1024651,706.0,65.0,53.0,9/24/2006,Sep,19,Sun,267,True,,False
1024652,720.0,62.0,49.0,9/24/2006,Sep,20,Sun,267,True,,False
1024653,692.0,61.0,50.0,9/24/2006,Sep,21,Sun,267,True,,False
1024654,639.0,59.0,47.0,9/24/2006,Sep,22,Sun,267,True,,False
1024655,569.0,57.0,46.0,9/24/2006,Sep,23,Sun,267,True,,False
1024656,520.0,57.0,46.0,9/24/2006,Sep,24,Sun,267,True,,False
1024657,494.0,56.0,47.0,9/25/2006,Sep,1,Mon,268,False,,False
1024658,476.0,55.0,46.0,9/25/2006,Sep,2,Mon,268,False,,False
1024659,470.0,54.0,46.0,9/25/2006,Sep,3,Mon,268,False,,False
1024660,470.0,54.0,45.0,9/25/2006,Sep,4,Mon,268,False,,False
1024661,488.0,53.0,45.0,9/25/2006,Sep,5,Mon,268,False,,False
1024662,543.0,53.0,45.0,9/25/2006,Sep,6,Mon,268,False,,False
1024663,653.0,52.0,43.0,9/25/2006,Sep,7,Mon,268,False,,False
1024664,721.0,52.0,43.0,9/25/2006,Sep,8,Mon,268,False,,False
1024665,730.0,52.0,45.0,9/25/2006,Sep,9,Mon,268,False,,False
1024666,740.0,52.0,43.0,9/25/2006,Sep,10,Mon,268,False,,False
1024667,744.0,52.0,39.0,9/25/2006,Sep,11,Mon,268,False,,False
1024668,745.0,53.0,35.0,9/25/2006,Sep,12,Mon,268,False,,False
1024669,739.0,56.0,35.0,9/25/2006,Sep,13,Mon,268,False,,False
1024670,738.0,57.0,35.0,9/25/2006,Sep,14,Mon,268,False,,False
1024671,729.0,59.0,36.0,9/25/2006,Sep,15,Mon,268,False,,False
1024672,719.0,59.0,36.0,9/25/2006,Sep,16,Mon,268,False,,False
1024673,718.0,61.0,38.0,9/25/2006,Sep,17,Mon,268,False,,False
1024674,724.0,61.0,40.0,9/25/2006,Sep,18,Mon,268,False,,False
1024675,744.0,60.0,40.0,9/25/2006,Sep,19,Mon,268,False,,False
1024676,773.0,60.0,40.0,9/25/2006,Sep,20,Mon,268,False,,False
1024677,741.0,59.0,40.0,9/25/2006,Sep,21,Mon,268,False,,False
1024678,686.0,58.0,41.0,9/25/2006,Sep,22,Mon,268,False,,False
1024679,606.0,54.0,42.0,9/25/2006,Sep,23,Mon,268,False,,False
1024680,546.0,55.0,43.0,9/25/2006,Sep,24,Mon,268,False,,False
1024681,515.0,55.0,44.0,9/26/2006,Sep,1,Tue,269,False,,False
1024682,491.0,51.0,46.0,9/26/2006,Sep,2,Tue,269,False,,False
1024683,484.0,50.0,46.0,9/26/2006,Sep,3,Tue,269,False,,False
1024684,479.0,50.0,45.0,9/26/2006,Sep,4,Tue,269,False,,False
1024685,499.0,51.0,46.0,9/26/2006,Sep,5,Tue,269,False,,False
1024686,554.0,52.0,45.0,9/26/2006,Sep,6,Tue,269,False,,False
1024687,670.0,52.0,45.0,9/26/2006,Sep,7,Tue,269,False,,False
1024688,729.0,53.0,44.0,9/26/2006,Sep,8,Tue,269,False,,False
1024689,731.0,55.0,41.0,9/26/2006,Sep,9,Tue,269,False,,False
1024690,741.0,55.0,39.0,9/26/2006,Sep,10,Tue,269,False,,False
1024691,740.0,56.0,39.0,9/26/2006,Sep,11,Tue,269,False,,False
1024692,739.0,57.0,40.0,9/26/2006,Sep,12,Tue,269,False,,False
1024693,739.0,57.0,40.0,9/26/2006,Sep,13,Tue,269,False,,False
1024694,734.0,61.0,39.0,9/26/2006,Sep,14,Tue,269,False,,False
1024695,725.0,61.0,38.0,9/26/2006,Sep,15,Tue,269,False,,False
1024696,716.0,64.0,38.0,9/26/2006,Sep,16,Tue,269,False,,False
1024697,716.0,64.0,37.0,9/26/2006,Sep,17,Tue,269,False,,False
1024698,721.0,64.0,37.0,9/26/2006,Sep,18,Tue,269,False,,False
1024699,738.0,62.0,38.0,9/26/2006,Sep,19,Tue,269,False,,False
1024700,775.0,57.0,40.0,9/26/2006,Sep,20,Tue,269,False,,False
1024701,747.0,53.0,43.0,9/26/2006,Sep,21,Tue,269,False,,False
1024702,692.0,51.0,42.0,9/26/2006,Sep,22,Tue,269,False,,False
1024703,606.0,46.0,42.0,9/26/2006,Sep,23,Tue,269,False,,False
1024704,546.0,46.0,43.0,9/26/2006,Sep,24,Tue,269,False,,False
1024705,515.0,44.0,42.0,9/27/2006,Sep,1,Wed,270,False,,False
1024706,490.0,44.0,41.0,9/27/2006,Sep,2,Wed,270,False,,False
1024707,481.0,43.0,40.0,9/27/2006,Sep,3,Wed,270,False,,False
1024708,485.0,42.0,39.0,9/27/2006,Sep,4,Wed,270,False,,False
1024709,500.0,43.0,39.0,9/27/2006,Sep,5,Wed,270,False,,False
1024710,560.0,41.0,38.0,9/27/2006,Sep,6,Wed,270,False,,False
1024711,681.0,41.0,38.0,9/27/2006,Sep,7,Wed,270,False,,False
1024712,737.0,41.0,38.0,9/27/2006,Sep,8,Wed,270,False,,False
1024713,738.0,45.0,41.0,9/27/2006,Sep,9,Wed,270,False,,False
1024714,743.0,53.0,43.0,9/27/2006,Sep,10,Wed,270,False,,False
1024715,747.0,58.0,42.0,9/27/2006,Sep,11,Wed,270,False,,False
1024716,749.0,61.0,42.0,9/27/2006,Sep,12,Wed,270,False,,False
1024717,746.0,65.0,44.0,9/27/2006,Sep,13,Wed,270,False,,False
1024718,743.0,67.0,43.0,9/27/2006,Sep,14,Wed,270,False,,False
1024719,736.0,69.0,42.0,9/27/2006,Sep,15,Wed,270,False,,False
1024720,723.0,70.0,40.0,9/27/2006,Sep,16,Wed,270,False,,False
1024721,726.0,70.0,42.0,9/27/2006,Sep,17,Wed,270,False,,False
1024722,717.0,69.0,43.0,9/27/2006,Sep,18,Wed,270,False,,False
1024723,737.0,67.0,45.0,9/27/2006,Sep,19,Wed,270,False,,False
1024724,771.0,63.0,45.0,9/27/2006,Sep,20,Wed,270,False,,False
1024725,742.0,58.0,45.0,9/27/2006,Sep,21,Wed,270,False,,False
1024726,689.0,57.0,45.0,9/27/2006,Sep,22,Wed,270,False,,False
1024727,610.0,57.0,45.0,9/27/2006,Sep,23,Wed,270,False,,False
1024728,550.0,60.0,45.0,9/27/2006,Sep,24,Wed,270,False,,False
1024729,522.0,61.0,46.0,9/28/2006,Sep,1,Thu,271,False,,False
1024730,501.0,60.0,47.0,9/28/2006,Sep,2,Thu,271,False,,False
1024731,495.0,60.0,49.0,9/28/2006,Sep,3,Thu,271,False,,False
1024732,493.0,60.0,50.0,9/28/2006,Sep,4,Thu,271,False,,False
1024733,506.0,60.0,50.0,9/28/2006,Sep,5,Thu,271,False,,False
1024734,558.0,58.0,50.0,9/28/2006,Sep,6,Thu,271,False,,False
1024735,682.0,57.0,50.0,9/28/2006,Sep,7,Thu,271,False,,False
1024736,734.0,57.0,49.0,9/28/2006,Sep,8,Thu,271,False,,False
1024737,748.0,59.0,49.0,9/28/2006,Sep,9,Thu,271,False,,False
